Step,AgentID,Angle,Vision,Separation,CohereFactor,SeparateFactor,MatchFactor,NeighborDiffSum
126,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
126,12,3.411016610447126,10,2,0.03,0.015,0.05,"[0.9341178881689416, 15.702187209991635]"
126,13,4.403079883445974,10,2,0.03,0.015,0.05,"[3.9368296174163007, 0.4460336241722336]"
126,14,4.387792517298076,10,2,0.03,0.015,0.05,"[-3.706788281157195, -2.013580243668039]"
126,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
126,16,1.3958608065440723,10,2,0.03,0.015,0.05,"[-2.5369843230767177, -24.729519835245284]"
126,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
126,18,1.0874157818288306,10,2,0.03,0.015,0.05,"[-5.392917497104985, 13.786155572058277]"
126,19,0.2105673075086949,10,2,0.03,0.015,0.05,"[18.79148282502738, 4.822246721163907]"
126,20,2.568745083644827,10,2,0.03,0.015,0.05,"[-1.816393232798731, -10.119732135018047]"
127,1,0.2599609497734743,10,2,0.03,0.015,0.05,"[0.44523189894053417, 0.9518730136001619]"
127,2,0.22126184468244592,10,2,0.03,0.015,0.05,"[-0.8780932353404154, 3.8229289682542245]"
127,3,2.314693997739764,10,2,0.03,0.015,0.05,"[-8.524585460644133, 4.801374059943434]"
127,4,2.732612689119323,10,2,0.03,0.015,0.05,"[2.181058635614818, -1.4805135226590167]"
127,5,1.2153429400684175,10,2,0.03,0.015,0.05,"[-17.310102110092068, 11.921025369343369]"
127,6,2.757365512376146,10,2,0.03,0.015,0.05,"[3.4301308394934438, -4.392632222301145]"
127,7,4.349514483667429,10,2,0.03,0.015,0.05,"[3.5120650995920712, -3.104678832758969]"
127,8,1.292519638279856,10,2,0.03,0.015,0.05,"[-1.502234545174045, -1.4055636468607986]"
127,9,0.24653622565984623,10,2,0.03,0.015,0.05,"[-0.30068517152017193, -1.8663806483744452]"
127,10,4.437338123202208,10,2,0.03,0.015,0.05,"[1.9459652413875688, 2.766207969547395]"
127,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
127,12,3.4195032659328977,10,2,0.03,0.015,0.05,"[1.4015487866270604, 6.3118444409993515]"
127,13,4.415263404717552,10,2,0.03,0.015,0.05,"[3.92426852768439, 0.4137501674913243]"
127,14,4.37368166101594,10,2,0.03,0.015,0.05,"[-3.696653062087414, -1.9761330367450394]"
127,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
127,16,1.5469538970273335,10,2,0.03,0.015,0.05,"[-1.5914958300276596, -23.36029636346582]"
127,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
127,18,1.0228880828082545,10,2,0.03,0.015,0.05,"[-4.9589518792003355, 13.551522496857203]"
127,19,0.13493184890506127,10,2,0.03,0.015,0.05,"[15.87519083671047, 2.0780542067156205]"
127,20,2.6302973124724875,10,2,0.03,0.015,0.05,"[-1.504855138966235, -10.283625638559585]"
128,1,0.25356360119454613,10,2,0.03,0.015,0.05,"[0.4958102589753679, 0.9644578403867357]"
128,2,0.22169989790836087,10,2,0.03,0.015,0.05,"[-0.9340730616228967, 3.8094745485189243]"
128,3,2.2337875221575025,10,2,0.03,0.015,0.05,"[-7.153411564270655, 4.266977075615273]"
128,4,2.7664207727578205,10,2,0.03,0.015,0.05,"[2.112255806319567, -1.444659469650965]"
128,5,1.1716559157183513,10,2,0.03,0.015,0.05,"[-16.50953172232547, 12.339316112356428]"
128,6,2.7913262194431208,10,2,0.03,0.015,0.05,"[3.559954283529521, -4.0639425355981516]"
128,7,4.347449452617346,10,2,0.03,0.015,0.05,"[3.569202405432314, -2.9364267762672585]"
128,8,1.2850608258369003,10,2,0.03,0.015,0.05,"[-0.5653634598327635, -0.5800798610096365]"
128,9,0.2513814504661418,10,2,0.03,0.015,0.05,"[-0.2833358273409772, -1.8623580728658204]"
128,10,4.455609632495179,10,2,0.03,0.015,0.05,"[1.892243389367124, 2.5990617324845573]"
128,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
128,12,3.404070257938998,10,2,0.03,0.015,0.05,"[-0.27844809631153566, 6.680347502899188]"
128,13,4.426088824771293,10,2,0.03,0.015,0.05,"[3.900265799076159, 0.3489412524682365]"
128,14,4.3610141937856515,10,2,0.03,0.015,0.05,"[-3.6655544022472526, -1.8725931834125298]"
128,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
128,16,1.6747770188109357,10,2,0.03,0.015,0.05,"[-0.46162146400368886, -21.27335406034493]"
128,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
128,18,0.9671509751037823,10,2,0.03,0.015,0.05,"[-4.554459569345761, 13.025517996079401]"
128,19,0.0852370783871641,10,2,0.03,0.015,0.05,"[12.714561268356325, -0.75124419353277]"
128,20,2.6868487778829477,10,2,0.03,0.015,0.05,"[-1.2358209976061403, -10.409128772183188]"
129,1,0.24738924042745136,10,2,0.03,0.015,0.05,"[0.5288901956700585, 0.9725033881673966]"
129,2,0.22265115685029224,10,2,0.03,0.015,0.05,"[-0.987912344460824, 3.79654915777844]"
129,3,2.1789090965914824,10,2,0.03,0.015,0.05,"[-5.660776052468179, 3.5928999403953057]"
129,4,2.799700946779019,10,2,0.03,0.015,0.05,"[2.062740417345566, -1.4214250392808339]"
129,5,1.1320552419744607,10,2,0.03,0.015,0.05,"[-15.686409345424993, 12.526896913181886]"
129,6,2.8229747180439126,10,2,0.03,0.015,0.05,"[3.596790847879788, -3.684382576391947]"
129,7,4.34678090195834,10,2,0.03,0.015,0.05,"[3.632175009415171, -2.746309021311464]"
129,8,1.2706295321477636,10,2,0.03,0.015,0.05,"[0.46416318345284857, 0.1774908846416281]"
129,9,0.2556912489940968,10,2,0.03,0.015,0.05,"[-0.25154100471560525, -1.854627024211215]"
129,10,4.4712133472010285,10,2,0.03,0.015,0.05,"[1.8227068366299832, 2.3768510948774946]"
129,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
129,12,3.3548784264850857,10,2,0.03,0.015,0.05,"[-1.9313783275376437, 7.090858801492104]"
129,13,4.4354076864559495,10,2,0.03,0.015,0.05,"[3.8662447212790454, 0.2556054528181875]"
129,14,4.3499950780741905,10,2,0.03,0.015,0.05,"[-3.6154059615736713, -1.7098413212872645]"
129,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
129,16,1.7773985742527838,10,2,0.03,0.015,0.05,"[0.7477939729123504, -18.573683836393357]"
129,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
129,18,0.9247385819078442,10,2,0.03,0.015,0.05,"[-4.1858141263946855, 12.266642174406002]"
129,19,0.06602394604648265,10,2,0.03,0.015,0.05,"[9.417325558977799, -3.61933485029256]"
129,20,2.7384479169197085,10,2,0.03,0.015,0.05,"[-1.0058807976346458, -10.504173042694958]"
130,1,0.24155073135293526,10,2,0.03,0.015,0.05,"[0.5449068839190261, 0.9761974854390374]"
130,2,0.22406555515229054,10,2,0.03,0.015,0.05,"[-1.0384029926615597, 3.7843751331966864]"
130,3,2.07313077437394,10,2,0.03,0.015,0.05,"[-8.93113578744007, 11.52201968992236]"
130,4,2.8325129478222824,10,2,0.03,0.015,0.05,"[2.0277129745964118, -1.4066818869426143]"
130,5,1.0965993703350327,10,2,0.03,0.015,0.05,"[-14.863720815711673, 12.518104932546109]"
130,6,2.850609989873414,10,2,0.03,0.015,0.05,"[3.488524663999897, -3.216964845028322]"
130,7,4.347386022631892,10,2,0.03,0.015,0.05,"[3.698449383400458, -2.5405685907282134]"
130,8,1.2497521484463618,10,2,0.03,0.015,0.05,"[1.5524792677579704, 0.8461258141522165]"
130,9,0.2594096207033558,10,2,0.03,0.015,0.05,"[-0.2071165133151851, -1.8436340682685213]"
130,10,4.478455381109421,10,2,0.03,0.015,0.05,"[1.7405921116593106, 2.108465317426024]"
130,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
130,12,3.285426709053562,10,2,0.03,0.015,0.05,"[-3.518077736253886, 7.6061048516093095]"
130,13,4.443006579397919,10,2,0.03,0.015,0.05,"[3.822524467576308, 0.13269371459982438]"
130,14,4.340659083128159,10,2,0.03,0.015,0.05,"[-3.5497382163602538, -1.5011943019774634]"
130,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
130,16,1.854416290712746,10,2,0.03,0.015,0.05,"[1.9597226964220265, -15.381095177069469]"
130,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
130,18,0.8896776022124957,10,2,0.03,0.015,0.05,"[-3.8565513735989425, 11.348638905161323]"
130,19,0.07006640546137666,10,2,0.03,0.015,0.05,"[6.105745845463584, -6.488608271146532]"
130,20,2.7852051490022003,10,2,0.03,0.015,0.05,"[-0.812330783768914, -10.575085723931274]"
131,1,0.2361466957016718,10,2,0.03,0.015,0.05,"[0.5446187884362956, 0.9758048438971656]"
131,2,0.22588377691690487,10,2,0.03,0.015,0.05,"[-1.0844802262948718, 3.773159095816215]"
131,3,1.9945330075393874,10,2,0.03,0.015,0.05,"[-6.749490029768154, 10.066188360861208]"
131,4,2.893326434906442,10,2,0.03,0.015,0.05,"[5.326687717388239, -10.050098842469264]"
131,5,1.0651168308143992,10,2,0.03,0.015,0.05,"[-14.060915084920188, 12.354541913761935]"
131,6,2.8741223415954362,10,2,0.03,0.015,0.05,"[3.2732645366387345, -2.692461609345308]"
131,7,4.349008380211375,10,2,0.03,0.015,0.05,"[3.7644791984412223, -2.3308820644010098]"
131,8,1.2178425467336105,10,2,0.03,0.015,0.05,"[2.666332866597867, 1.4156736374590366]"
131,9,0.2624981795271708,10,2,0.03,0.015,0.05,"[-0.15202235795999286, -1.8298739856474349]"
131,10,4.483884989444938,10,2,0.03,0.015,0.05,"[1.652642253617799, 1.8190826176256536]"
131,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
131,12,3.1851133033683525,10,2,0.03,0.015,0.05,"[-4.980606426525455, 8.209840178962146]"
131,13,4.4488294106972806,10,2,0.03,0.015,0.05,"[3.7711254655216777, -0.014082282752838182]"
131,14,4.33310258005874,10,2,0.03,0.015,0.05,"[-3.4706636933895467, -1.2539867510541]"
131,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
131,16,1.9047065555079286,10,2,0.03,0.015,0.05,"[3.1398385059115714, -11.804482024350662]"
131,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
131,18,0.861433979514695,10,2,0.03,0.015,0.05,"[-3.5770546500733547, 10.329868408805154]"
131,19,0.09309790707653809,10,2,0.03,0.015,0.05,"[2.8690355093096915, -9.325110387529918]"
131,20,2.82824850892101,10,2,0.03,0.015,0.05,"[-0.6245649978496601, -10.634541586371686]"
132,1,0.2312603648362619,10,2,0.03,0.015,0.05,"[0.5290730705814326, 0.971652720000943]"
132,2,0.22803938197876406,10,2,0.03,0.015,0.05,"[-1.1252431553107698, 3.7630890122508127]"
132,3,1.9429801068350834,10,2,0.03,0.015,0.05,"[-4.481322673402062, 8.366861326811858]"
132,4,2.93993690199648,10,2,0.03,0.015,0.05,"[4.559789188663572, -9.421480325345076]"
132,5,1.0372748369344555,10,2,0.03,0.015,0.05,"[-13.296397627144273, 12.08188469959363]"
132,6,2.8926093706123233,10,2,0.03,0.015,0.05,"[2.9338727289418074, -2.12843943833834]"
132,7,4.351493668188223,10,2,0.03,0.015,0.05,"[3.8287816705650997, -2.1218709265758804]"
132,8,1.1820538105483553,10,2,0.03,0.015,0.05,"[3.7622255801430473, 1.860837974784502]"
132,9,0.2649356391265727,10,2,0.03,0.015,0.05,"[-0.08830704801980005, -1.8138736583223043]"
132,10,4.48753874760124,10,2,0.03,0.015,0.05,"[1.5606020709489172, 1.5147560427901254]"
132,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
132,12,3.0532760145887394,10,2,0.03,0.015,0.05,"[-6.2455744083521125, 8.87513240429979]"
132,13,4.452868900840847,10,2,0.03,0.015,0.05,"[3.714056831928225, -0.17885579696211096]"
132,14,4.32737799499127,10,2,0.03,0.015,0.05,"[-3.38052914846962, -0.97590282154313]"
132,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
132,16,1.9280385609388073,10,2,0.03,0.015,0.05,"[4.280761883335069, -7.958909680419197]"
132,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
132,18,0.8395371685843358,10,2,0.03,0.015,0.05,"[-3.3581813271426775, 9.258039370485392]"
132,19,0.14219976743932072,10,2,0.03,0.015,0.05,"[-0.22671733668013627, -12.102079354059]"
132,20,2.8674947073696586,10,2,0.03,0.015,0.05,"[-0.45479219225714473, -10.680825161641572]"
133,1,0.22695883183579357,10,2,0.03,0.015,0.05,"[0.4995668525153292, 0.9641170019885408]"
133,2,0.23046098187673048,10,2,0.03,0.015,0.05,"[-1.1599695019261702, 3.754330576868007]"
133,3,1.861811756036949,10,2,0.03,0.015,0.05,"[-4.490461941110468, 16.050728878241536]"
133,4,2.9728622320957463,10,2,0.03,0.015,0.05,"[3.6856141958387667, -8.701029785886593]"
133,5,1.0129298907973059,10,2,0.03,0.015,0.05,"[-12.60061795192045, 11.73465761347299]"
133,6,2.9044236463472624,10,2,0.03,0.015,0.05,"[2.434783121062864, -1.483281840593886]"
133,7,4.354685743066477,10,2,0.03,0.015,0.05,"[3.8901735731191636, -1.9176813085150712]"
133,8,1.1470124825454011,10,2,0.03,0.015,0.05,"[4.792464824466336, 2.1821371893123285]"
133,9,0.26671694948862634,10,2,0.03,0.015,0.05,"[-0.018054473665458204, -1.796175962106613]"
133,10,4.489477759786263,10,2,0.03,0.015,0.05,"[1.4661305372868085, 1.2013273220024416]"
133,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
133,12,2.8901332885866124,10,2,0.03,0.015,0.05,"[-7.262075503120016, 9.608405521701297]"
133,13,4.4527363060305225,10,2,0.03,0.015,0.05,"[3.653272848706102, -0.3557684391544029]"
133,14,4.323445392782704,10,2,0.03,0.015,0.05,"[-3.2824714138273237, -0.6771332721784802]"
133,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
133,16,1.925611373813247,10,2,0.03,0.015,0.05,"[5.382239752504134, -3.9618381635330877]"
133,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
133,18,0.8237490889325736,10,2,0.03,0.015,0.05,"[-3.2202026450279786, 8.169889305063563]"
133,19,0.22815836902472642,10,2,0.03,0.015,0.05,"[-3.0911684169026383, -14.78905772799206]"
133,20,2.910678680872962,10,2,0.03,0.015,0.05,"[0.9945625329399093, -20.538134756521803]"
134,1,0.22329269260679108,10,2,0.03,0.015,0.05,"[0.45760539550693125, 0.9536091749482232]"
134,2,0.23307440510570077,10,2,0.03,0.015,0.05,"[-1.1881244791660919, 3.747023171697222]"
134,3,1.8069315354183955,10,2,0.03,0.015,0.05,"[-1.5392176594519498, 13.2986155644038]"
134,4,2.9934761352553565,10,2,0.03,0.015,0.05,"[2.7533384544111357, -7.9230449784001]"
134,5,0.9922590539227913,10,2,0.03,0.015,0.05,"[-12.01620460901983, 11.334503800202228]"
134,6,2.9084215916439438,10,2,0.03,0.015,0.05,"[1.7770804776469191, -0.7602593670731288]"
134,7,4.358380976536468,10,2,0.03,0.015,0.05,"[3.9471106288662625, -1.7243357383317601]"
134,8,1.1070073219951104,10,2,0.03,0.015,0.05,"[5.703766324003212, 2.3902299189993954]"
134,9,0.2678521363707409,10,2,0.03,0.015,0.05,"[0.05666566814413443, -1.777324252700211]"
134,10,4.489733185171843,10,2,0.03,0.015,0.05,"[1.3701367623783014, 0.8819205083806025]"
134,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
134,12,2.7003843120424165,10,2,0.03,0.015,0.05,"[-7.967753436734512, 10.338620784617003]"
134,13,4.451740968199849,10,2,0.03,0.015,0.05,"[3.5924506675292704, -0.5322255906578306]"
134,14,4.321281141930309,10,2,0.03,0.015,0.05,"[-3.178873497299371, -0.3646873360999905]"
134,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
134,16,1.898777922491682,10,2,0.03,0.015,0.05,"[6.441573085820991, 0.07552936773603847]"
134,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
134,18,0.8140199028562645,10,2,0.03,0.015,0.05,"[-3.189914853458238, 7.0980797653406995]"
134,19,0.3462627212031226,10,2,0.03,0.015,0.05,"[-5.591807211496505, -17.32680777871414]"
134,20,2.939076583697677,10,2,0.03,0.015,0.05,"[0.33027567679170033, -19.813698086934597]"
135,1,0.2202960565171801,10,2,0.03,0.015,0.05,"[0.4048582637781095, 0.9405644552291861]"
135,2,0.23580479541648836,10,2,0.03,0.015,0.05,"[-1.2093640153689336, 3.741275746905977]"
135,3,1.7840477849676262,10,2,0.03,0.015,0.05,"[1.3429734149690233, 10.388613641445453]"
135,4,3.0027490251498565,10,2,0.03,0.015,0.05,"[1.7865185719916354, -7.120033613777657]"
135,5,0.975494706428186,10,2,0.03,0.015,0.05,"[-11.574647320492389, 10.899740608442329]"
135,6,2.903242713595783,10,2,0.03,0.015,0.05,"[0.9574232623643439, 0.04567946327640726]"
135,7,4.3624376468949055,10,2,0.03,0.015,0.05,"[3.9991630458483414, -1.544095776346282]"
135,8,1.0634784352434479,10,2,0.03,0.015,0.05,"[6.440110494799626, 2.46672428371393]"
135,9,0.268364896477405,10,2,0.03,0.015,0.05,"[0.1338430978586871, -1.7578479701745309]"
135,10,4.488413420230018,10,2,0.03,0.015,0.05,"[1.2742933450833576, 0.5626107581215649]"
135,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
135,12,2.4937368050061997,10,2,0.03,0.015,0.05,"[-8.327136116024576, 10.963725734705445]"
135,13,4.449962651372175,10,2,0.03,0.015,0.05,"[3.5326799747533144, -0.7052779493997008]"
135,14,4.320828575795149,10,2,0.03,0.015,0.05,"[-3.0721604862905423, -0.04543313307523533]"
135,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
135,16,1.8462970834429546,10,2,0.03,0.015,0.05,"[7.4598830829155816, 4.03788303635676]"
135,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
135,18,0.8103764192528757,10,2,0.03,0.015,0.05,"[-3.28540666018462, 6.066966566992576]"
135,19,0.4956790936445943,10,2,0.03,0.015,0.05,"[-7.6231341916897675, -19.625608277518864]"
135,20,2.9549080409952375,10,2,0.03,0.015,0.05,"[-0.41816592616233095, -19.048751648903586]"
136,1,0.2179869004531041,10,2,0.03,0.015,0.05,"[0.3431145316552602, 0.9254312354782037]"
136,2,0.23857859288235272,10,2,0.03,0.015,0.05,"[-1.2235326642969824, 3.7371630069043533]"
136,3,1.7816585769425561,10,2,0.03,0.015,0.05,"[4.088787472812811, 7.493058787169531]"
136,4,3.001449639473815,10,2,0.03,0.015,0.05,"[0.802159981216974, -6.312560503222368]"
136,5,0.9629981389934117,10,2,0.03,0.015,0.05,"[-11.299245314909328, 10.439384065748797]"
136,6,2.8876979135785907,10,2,0.03,0.015,0.05,"[-0.00479435208139023, 0.9530912517661001]"
136,7,4.3667252602732844,10,2,0.03,0.015,0.05,"[4.046095060768309, -1.3787028874164378]"
136,8,1.0183802829846949,10,2,0.03,0.015,0.05,"[6.952941078860576, 2.3912896729056996]"
136,9,0.2682910010405326,10,2,0.03,0.015,0.05,"[0.21156720558870745, -1.7382497975965308]"
136,10,4.485646827354622,10,2,0.03,0.015,0.05,"[1.1801557172739763, 0.2490566697027532]"
136,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
136,12,2.283312658191351,10,2,0.03,0.015,0.05,"[-8.349206474472624, 11.381240261599892]"
136,13,4.447488305289714,10,2,0.03,0.015,0.05,"[3.474959264610426, -0.8722608913236058]"
136,14,4.322000900451991,10,2,0.03,0.015,0.05,"[-2.9647313151213126, 0.2740215332471081]"
136,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
136,16,1.7673868936400297,10,2,0.03,0.015,0.05,"[8.436697112250627, 7.790676875552236]"
136,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
136,18,0.8129100910558451,10,2,0.03,0.015,0.05,"[-3.5157539353734677, 5.0901895779034305]"
136,19,0.6713103198209915,10,2,0.03,0.015,0.05,"[-9.099813114684153, -21.55632407786267]"
136,20,2.959908808806733,10,2,0.03,0.015,0.05,"[-1.230070780538938, -18.268317377096317]"
137,1,0.21636773512904095,10,2,0.03,0.015,0.05,"[0.27423805408683677, 0.908661854549841]"
137,2,0.24132535400831978,10,2,0.03,0.015,0.05,"[-1.2306566619666768, 3.7347222856780036]"
137,3,1.7984042098570256,10,2,0.03,0.015,0.05,"[6.671925029954878, 4.734852939295383]"
137,4,2.9902471099811487,10,2,0.03,0.015,0.05,"[-0.1848564863162352, -5.519102505977624]"
137,5,0.9551285335623252,10,2,0.03,0.015,0.05,"[-11.19591635715068, 9.954952422645547]"
137,6,2.8610372671060245,10,2,0.03,0.015,0.05,"[-1.062474005967232, 1.973359564841516]"
137,7,4.371126158765315,10,2,0.03,0.015,0.05,"[4.087826628053904, -1.2294042446463749]"
137,8,0.974024702117231,10,2,0.03,0.015,0.05,"[7.212548553710562, 2.1448801169574523]"
137,9,0.2676765591202599,10,2,0.03,0.015,0.05,"[0.28806187739232314, -1.718994703098403]"
137,10,4.481578352549527,10,2,0.03,0.015,0.05,"[1.0891566258113698, -0.05356863183726546]"
137,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
137,12,2.0634243022108114,10,2,0.03,0.015,0.05,"[-11.865524286612711, 20.757719105582478]"
137,13,4.444410179792853,10,2,0.03,0.015,0.05,"[3.4201792300357923, -1.0308120755593393]"
137,14,4.324684457111393,10,2,0.03,0.015,0.05,"[-2.858893561065848, 0.5874365021050778]"
137,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
137,16,1.653779918651031,10,2,0.03,0.015,0.05,"[9.367804749545158, 11.181857669468855]"
137,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
137,18,0.8215139673852252,10,2,0.03,0.015,0.05,"[-3.8727050160223655, 4.180236270383219]"
137,19,0.8628487022076898,10,2,0.03,0.015,0.05,"[-9.984041925453965, -22.950649306381138]"
137,20,2.9554855288267117,10,2,0.03,0.015,0.05,"[-2.089879655942312, -17.492813519542583]"
138,1,0.2154265487414817,10,2,0.03,0.015,0.05,"[0.20012376261063025, 0.890704609968946]"
138,2,0.24397937421080873,10,2,0.03,0.015,0.05,"[-1.2309326850260192, 3.7339514536522493]"
138,3,1.8362898567042194,10,2,0.03,0.015,0.05,"[9.074975392296778, 2.232298018506974]"
138,4,2.969811045068332,10,2,0.03,0.015,0.05,"[-1.159438332166303, -4.7594145244542645]"
138,5,0.9519070521302986,10,2,0.03,0.015,0.05,"[-11.245953417147817, 9.455413215158188]"
138,6,2.8227994621976196,10,2,0.03,0.015,0.05,"[-2.1569453562519243, 3.1136244581118184]"
138,7,4.375536619169955,10,2,0.03,0.015,0.05,"[4.124396941376418, -1.0969861317446998]"
138,8,0.9412337347743907,10,2,0.03,0.015,0.05,"[7.218207208411073, 1.7256118217347307]"
138,9,0.2665761898219463,10,2,0.03,0.015,0.05,"[0.36171459709863996, -1.7005010802256173]"
138,10,4.476366109217822,10,2,0.03,0.015,0.05,"[1.0025998864851076, -0.3406336649538986]"
138,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
138,12,1.8678486044076514,10,2,0.03,0.015,0.05,"[-10.671567142226465, 19.97926646106936]"
138,13,4.440823995980879,10,2,0.03,0.015,0.05,"[3.369109786329922, -1.1788832378939986]"
138,14,4.3287422918216745,10,2,0.03,0.015,0.05,"[-2.75680392851104, 0.8890344163371822]"
138,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
138,16,1.5150820773424067,10,2,0.03,0.015,0.05,"[10.239355708066881, 14.01372272445478]"
138,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
138,18,0.8359514993640738,10,2,0.03,0.015,0.05,"[-4.324948508446752, 3.3306657479084123]"
138,19,1.0566172198267747,10,2,0.03,0.015,0.05,"[-10.308441200056635, -23.65667359345079]"
138,20,2.9428391209960765,10,2,0.03,0.015,0.05,"[-2.9840976105404167, -16.741899202840884]"
139,1,0.21513799041049997,10,2,0.03,0.015,0.05,"[0.12265587386109189, 0.8719968678480967]"
139,2,0.24648108343560549,10,2,0.03,0.015,0.05,"[-1.2247129329156081, 3.7348081243922913]"
139,3,1.8942372042998823,10,2,0.03,0.015,0.05,"[11.296818088629024, 0.07392772557974325]"
139,4,2.9632011485992455,10,2,0.03,0.015,0.05,"[0.006659449775341386, -13.087240353006138]"
139,5,0.9531253670669901,10,2,0.03,0.015,0.05,"[-11.407225156223063, 8.941658983607198]"
139,6,2.7737994859715167,10,2,0.03,0.015,0.05,"[-3.182507466226781, 4.33710425743898]"
139,7,4.379867474276043,10,2,0.03,0.015,0.05,"[4.1559316522789445, -0.9818137127401201]"
139,8,0.910523255733958,10,2,0.03,0.015,0.05,"[7.0250383053070635, 1.1675625288162905]"
139,9,0.26505114999422186,10,2,0.03,0.015,0.05,"[0.4310996672200389, -1.683134087329094]"
139,10,4.470177949630866,10,2,0.03,0.015,0.05,"[0.9216532722840185, -0.6080921931684173]"
139,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
139,12,1.7038538843520605,10,2,0.03,0.015,0.05,"[-9.288108109178339, 18.622290659088414]"
139,13,4.436827187078459,10,2,0.03,0.015,0.05,"[3.3223910549522984, -1.3147467456933981]"
139,14,4.334017983734826,10,2,0.03,0.015,0.05,"[-2.660416639252425, 1.1735833280616248]"
139,15,1.9584053816179692,10,2,0.03,0.015,0.05,"[0, 0]"
139,16,1.35835887270157,10,2,0.03,0.015,0.05,"[11.015463330056903, 16.14574388848834]"
139,17,2.6310333046939745,10,2,0.03,0.015,0.05,"[0, 0]"
139,18,0.8553824258229996,10,2,0.03,0.015,0.05,"[-4.810480229438809, 2.543911638196974]"
139,19,1.2388126677732738,10,2,0.03,0.015,0.05,"[-10.163050204472796, -23.564710995350666]"
139,20,2.923564555217785,10,2,0.03,0.015,0.05,"[-3.876906257010873, -16.036043231279837]"
140,1,0.21546475408017884,10,2,0.03,0.015,0.05,"[0.04366880831520348, 0.8529590956956028]"
140,2,0.24877819339113216,10,2,0.03,0.015,0.05,"[-1.2124871991094466, 3.737210332167031]"
140,3,1.9712768916047683,10,2,0.03,0.015,0.05,"[13.344938132687503, -1.6809933512659256]"
140,4,2.9428431032747087,10,2,0.03,0.015,0.05,"[-1.7714497425441778, -11.582693995290427]"
140,5,0.9579641531674672,10,2,0.03,0.015,0.05,"[-11.613871330634652, 8.43113150720906]"
140,6,2.7149830726563082,10,2,0.03,0.015,0.05,"[-4.070062335230816, 5.590430321838046]"
140,7,4.384044293750122,10,2,0.03,0.015,0.05,"[4.182615030437944, -0.8838758309189245]"
140,8,0.8865076044058378,10,2,0.03,0.015,0.05,"[6.688575736892886, 0.48211095436246865]"
140,9,0.26316746097400023,10,2,0.03,0.015,0.05,"[0.4949955214916457, -1.6672011804144482]"
140,10,4.463188053188252,10,2,0.03,0.015,0.05,"[0.8473407389605612, -0.8525144346696152]"
140,11,1.0137474363912125,10,2,0.03,0.015,0.05,"[0, 0]"
140,12,1.5737886257613543,10,2,0.03,0.015,0.05,"[-7.8467294587132415, 16.739737473792058]"
140,13,4.432517223227401,10,2,0.03,0.015,0.05,"[3.280528457310922, -1.4369974289083132]"
